Timestamp, Temperature (C), Humidity (%), Ozone (ppb), PM2.5 (ug/m3), PM10 (ug/m3), VOC (ug/m3)
257827, 32.90, 25.30, 186.37, 5.50, 10.20, 58
257837, 32.90, 25.40, 186.37, 5.20, 9.50, 69
257847, 32.90, 25.50, 186.37, 5.40, 9.20, 65
257857, 32.80, 25.60, 186.37, 5.20, 8.70, 59
257867, 32.70, 25.50, 186.37, 5.40, 9.10, 60
257878, 32.70, 25.80, 186.37, 5.60, 9.60, 62
257888, 32.60, 25.90, 186.37, 5.60, 9.20, 64
257898, 32.70, 25.90, 186.37, 5.50, 9.20, 64
257908, 32.70, 25.90, 186.37, 5.70, 10.80, 60
257918, 32.70, 25.90, 186.37, 5.80, 10.70, 59
257928, 32.80, 26.00, 186.37, 5.60, 10.00, 59
257938, 32.90, 26.00, 186.37, 5.30, 8.80, 59
257948, 33.00, 26.10, 186.37, 5.50, 10.20, 83
257958, 33.00, 26.20, 186.37, 5.40, 10.00, 216
257968, 33.10, 25.80, 186.37, 5.40, 9.00, 314
257978, 33.20, 25.60, 186.37, 4.80, 6.70, 216
257988, 33.30, 25.30, 186.37, 5.20, 6.80, 139
257998, 33.30, 25.60, 186.37, 5.40, 7.80, 95
258009, 33.30, 25.50, 186.37, 5.60, 10.20, 76
258019, 33.20, 24.70, 186.37, 5.60, 11.10, 66
258029, 33.00, 24.60, 186.37, 5.70, 11.00, 60
258039, 32.90, 24.60, 186.37, 5.70, 12.10, 56
258049, 32.80, 24.90, 186.37, 5.60, 11.90, 54
258059, 32.80, 25.00, 186.37, 5.50, 11.10, 53
258069, 32.80, 25.10, 186.37, 5.60, 8.20, 56
258079, 32.90, 25.20, 186.37, 5.50, 7.60, 54
258089, 33.00, 24.80, 186.37, 5.30, 9.40, 53
258099, 33.10, 24.60, 186.37, 5.40, 9.80, 53
258109, 33.10, 24.50, 186.37, 5.60, 10.70, 52
258119, 33.10, 24.80, 186.37, 5.50, 9.60, 54
258129, 33.10, 25.00, 186.37, 5.60, 11.60, 55
258140, 33.20, 25.10, 186.37, 5.20, 11.90, 53
258150, 33.30, 24.90, 186.37, 5.30, 10.70, 53
258160, 33.40, 24.40, 186.37, 4.90, 8.40, 53
258170, 33.50, 24.20, 186.37, 5.10, 8.80, 53
258180, 33.60, 24.20, 186.37, 5.00, 9.80, 55
258190, 33.70, 24.40, 186.37, 5.40, 10.10, 69
258200, 33.80, 24.40, 186.37, 5.40, 9.40, 69
258210, 33.90, 24.20, 186.37, 5.50, 9.40, 61
258220, 34.10, 23.90, 186.37, 5.20, 8.70, 57
258230, 34.10, 23.80, 186.37, 5.30, 7.20, 73
258240, 34.20, 23.70, 186.37, 5.50, 6.90, 94
258250, 34.30, 23.80, 186.37, 5.60, 6.90, 86
258260, 34.30, 23.90, 186.37, 5.40, 6.90, 73
258271, 34.30, 23.90, 186.37, 5.30, 6.70, 67
258281, 34.40, 23.90, 186.37, 5.30, 7.00, 64
258291, 34.40, 23.90, 186.37, 5.20, 7.40, 63
258301, 34.50, 23.90, 186.37, 5.10, 7.20, 62
258311, 34.50, 24.00, 186.37, 5.00, 7.20, 63
258321, 34.60, 23.90, 186.37, 5.20, 7.20, 62
258331, 34.70, 23.80, 168.35, 5.20, 8.80, 61
258341, 34.70, 24.00, 186.37, 5.30, 9.30, 60
258351, 34.80, 23.80, 186.37, 5.50, 9.20, 59
258361, 34.90, 23.60, 186.37, 5.70, 8.40, 58
258371, 34.90, 23.40, 186.37, 5.70, 8.20, 58
258381, 35.00, 23.40, 186.37, 5.80, 8.00, 57
258391, 35.00, 23.40, 186.37, 5.70, 7.80, 57
258402, 35.10, 23.40, 186.37, 5.50, 7.90, 57
258412, 35.10, 23.50, 186.37, 5.40, 9.40, 56
258422, 35.00, 23.40, 186.37, 5.60, 10.70, 54
258432, 33.80, 23.80, 186.37, 5.60, 12.20, 54
258442, 32.80, 24.10, 186.37, 5.50, 11.90, 53
258452, 32.60, 24.50, 186.37, 5.20, 11.70, 53
258462, 32.30, 24.70, 186.37, 5.30, 11.30, 53
258472, 32.10, 24.90, 186.37, 5.20, 10.70, 53
258482, 31.90, 25.10, 207.23, 5.30, 9.40, 53
258492, 31.90, 25.20, 207.23, 5.20, 8.80, 53
258502, 31.90, 25.20, 186.37, 5.60, 10.30, 53
258512, 32.00, 25.20, 186.37, 5.50, 10.00, 53
258522, 32.10, 25.30, 186.37, 5.30, 9.10, 54
258533, 32.20, 25.20, 186.37, 5.20, 8.20, 54
258543, 32.30, 25.30, 186.37, 5.30, 8.90, 54
258553, 32.40, 25.30, 186.37, 5.40, 10.20, 55
258563, 32.50, 25.30, 186.37, 5.00, 9.20, 55
258573, 32.60, 25.20, 186.37, 4.80, 13.00, 56
258583, 32.70, 25.20, 186.37, 4.90, 12.20, 56
258593, 32.80, 25.10, 186.37, 5.20, 11.60, 56
258603, 33.00, 25.00, 186.37, 5.50, 7.90, 56
258613, 33.10, 25.00, 186.37, 5.70, 9.00, 57
258623, 33.20, 24.80, 186.37, 5.60, 9.40, 58
258633, 33.30, 24.60, 186.37, 5.50, 9.20, 58
258643, 33.40, 24.60, 186.37, 5.10, 7.80, 57
258653, 33.50, 24.30, 186.37, 5.10, 8.10, 58
258664, 33.60, 24.30, 186.37, 5.20, 8.00, 59
258674, 33.60, 24.30, 186.37, 5.40, 9.10, 58
258684, 33.70, 24.30, 207.23, 5.40, 8.40, 57
258694, 33.80, 24.40, 186.37, 5.60, 9.90, 57
258704, 33.90, 24.30, 186.37, 5.30, 8.10, 57
258714, 33.90, 24.20, 186.37, 5.40, 8.80, 57
258724, 33.90, 23.90, 186.37, 4.80, 7.00, 56
258734, 33.90, 24.00, 207.23, 5.10, 7.40, 56
258744, 33.80, 24.20, 186.37, 4.70, 6.80, 57
258754, 33.80, 24.40, 186.37, 5.00, 7.50, 58
258764, 33.80, 24.40, 186.37, 4.80, 7.60, 58
258774, 33.80, 24.50, 186.37, 5.30, 8.50, 58
258784, 33.90, 24.30, 186.37, 5.30, 9.40, 58
258795, 33.90, 24.10, 186.37, 5.40, 9.80, 59
258805, 34.10, 23.90, 186.37, 5.40, 8.30, 58
258815, 34.20, 23.80, 186.37, 5.30, 7.70, 59
258825, 34.30, 23.80, 186.37, 5.30, 7.50, 59
258835, 34.40, 23.90, 186.37, 5.00, 8.00, 60
258845, 34.50, 23.70, 186.37, 4.80, 8.00, 61
258855, 34.60, 23.60, 186.37, 4.60, 7.60, 60
258865, 34.70, 23.90, 186.37, 4.80, 7.60, 60
258875, 34.70, 24.00, 186.37, 5.00, 6.90, 59
258885, 34.60, 23.90, 186.37, 4.80, 8.30, 59
258895, 34.50, 23.70, 186.37, 4.90, 7.90, 60
258905, 34.50, 23.80, 186.37, 5.00, 8.20, 60
258915, 34.50, 24.00, 186.37, 4.90, 7.90, 61
258926, 34.60, 24.00, 186.37, 4.60, 8.20, 60
258936, 34.70, 23.70, 186.37, 4.70, 9.00, 61
258946, 34.80, 23.50, 186.37, 5.00, 8.30, 60
258956, 34.80, 23.30, 186.37, 5.00, 7.70, 59
258966, 34.80, 23.20, 186.37, 4.80, 7.10, 59
258976, 34.80, 23.10, 186.37, 4.70, 7.60, 59
258986, 34.90, 23.10, 186.37, 4.80, 9.50, 59
258996, 34.90, 23.10, 186.37, 4.80, 9.40, 59
259006, 34.90, 23.10, 186.37, 5.00, 9.20, 60
259016, 34.90, 23.10, 186.37, 4.70, 7.60, 60
259026, 34.90, 23.10, 186.37, 4.90, 9.10, 60
259036, 34.90, 23.30, 186.37, 4.60, 8.40, 61
259046, 35.00, 23.30, 186.37, 4.60, 8.20, 61
259056, 34.90, 23.40, 186.37, 4.70, 6.80, 60
259067, 34.90, 23.60, 186.37, 4.80, 7.40, 60
259077, 34.80, 23.50, 186.37, 4.70, 8.50, 60
259087, 34.70, 23.50, 186.37, 4.60, 8.40, 60
259097, 34.60, 23.70, 186.37, 4.70, 9.50, 61
259107, 34.60, 23.90, 186.37, 4.90, 8.90, 62
259117, 34.70, 23.90, 186.37, 4.90, 10.80, 64
259127, 34.70, 24.20, 186.37, 4.70, 8.60, 65
259137, 34.80, 24.20, 186.37, 4.60, 8.40, 65
259147, 34.90, 23.90, 186.37, 4.50, 6.10, 64
259157, 34.90, 23.50, 186.37, 4.60, 7.20, 63
259167, 35.00, 23.50, 186.37, 4.60, 7.00, 63
259177, 35.00, 23.20, 186.37, 4.80, 7.80, 63
259187, 35.00, 23.40, 186.37, 4.70, 7.80, 64
259198, 35.00, 23.60, 186.37, 4.60, 8.10, 66
259208, 35.00, 23.50, 186.37, 4.10, 7.10, 65
259218, 35.00, 23.40, 186.37, 4.10, 6.50, 64
259228, 35.10, 23.30, 186.37, 4.40, 7.10, 64
259238, 35.20, 23.20, 186.37, 4.70, 8.10, 65
259248, 35.20, 23.80, 186.37, 5.00, 8.00, 65
259258, 35.30, 23.50, 186.37, 5.00, 7.40, 67
259268, 35.30, 23.40, 186.37, 4.80, 7.10, 67
259278, 35.40, 23.50, 186.37, 4.70, 7.10, 69
259288, 35.50, 23.20, 168.35, 4.50, 7.40, 69
259298, 35.60, 23.20, 168.35, 4.40, 6.60, 70
259308, 35.70, 23.10, 186.37, 4.40, 6.50, 70
259318, 35.80, 23.10, 168.35, 4.40, 6.20, 70
259329, 35.90, 23.00, 168.35, 4.40, 6.00, 68
259339, 36.00, 22.80, 168.35, 4.40, 5.50, 68
259349, 36.10, 23.00, 186.37, 4.50, 5.90, 67
259359, 36.10, 22.90, 168.35, 5.00, 8.40, 67
259369, 36.20, 23.30, 168.35, 5.20, 8.70, 68
259379, 36.10, 23.40, 186.37, 5.00, 9.10, 68
259389, 36.20, 23.00, 168.35, 5.00, 7.80, 68
259399, 36.20, 23.40, 186.37, 4.90, 9.00, 67
259409, 36.30, 23.20, 168.35, 5.20, 8.20, 66
259419, 36.30, 22.80, 168.35, 4.90, 7.60, 67
259429, 36.40, 22.80, 168.35, 4.90, 6.30, 68
259439, 36.50, 22.70, 168.35, 4.60, 6.50, 70
259449, 36.70, 22.70, 168.35, 4.40, 6.20, 70
259460, 36.80, 22.50, 168.35, 4.20, 6.00, 71
259470, 36.90, 22.50, 168.35, 4.40, 5.90, 70
259480, 37.00, 22.30, 168.35, 4.30, 7.30, 69
259490, 37.00, 22.20, 168.35, 4.60, 7.90, 69
259500, 37.00, 22.20, 168.35, 4.60, 8.30, 68
259510, 37.10, 22.30, 168.35, 4.80, 7.90, 68
259520, 37.10, 22.40, 168.35, 5.10, 8.30, 68
259530, 37.10, 22.50, 168.35, 5.00, 7.40, 68
259540, 37.20, 22.40, 168.35, 5.00, 6.60, 70
259550, 37.20, 22.50, 168.35, 4.60, 5.60, 70
259560, 37.20, 22.40, 168.35, 4.50, 5.90, 68
259570, 37.20, 22.30, 168.35, 4.80, 7.00, 68
259580, 37.10, 22.50, 168.35, 5.20, 7.80, 69
259591, 37.00, 22.40, 168.35, 5.00, 7.60, 69
259601, 37.00, 22.60, 168.35, 4.50, 6.70, 69
259611, 37.00, 22.60, 168.35, 4.40, 6.30, 69
259621, 37.00, 22.50, 168.35, 4.70, 6.50, 67
259631, 36.90, 22.50, 168.35, 4.80, 8.00, 68
259641, 36.90, 23.00, 168.35, 4.90, 9.40, 68
259651, 36.90, 22.70, 168.35, 4.80, 9.70, 68
259661, 36.90, 22.60, 168.35, 4.80, 9.00, 69
259671, 36.90, 22.70, 168.35, 4.60, 7.90, 72
259681, 37.00, 22.70, 152.69, 4.80, 8.50, 72
259691, 37.00, 22.80, 168.35, 4.90, 9.20, 71
259701, 37.10, 23.10, 168.35, 5.00, 10.00, 70
259711, 37.20, 22.80, 168.35, 4.60, 8.70, 71
259722, 37.20, 22.30, 152.69, 4.70, 8.10, 72
259732, 37.30, 22.20, 168.35, 4.90, 7.60, 76
259742, 37.40, 22.10, 168.35, 5.00, 8.00, 77
259752, 37.50, 21.90, 168.35, 4.90, 8.60, 75
259762, 37.60, 22.00, 152.69, 4.40, 8.90, 74
259772, 37.70, 22.00, 152.69, 4.50, 10.30, 75
259782, 37.80, 22.00, 152.69, 4.40, 8.60, 77
259792, 37.90, 21.90, 152.69, 4.40, 8.10, 77
259802, 37.90, 21.80, 152.69, 4.30, 6.60, 77
259812, 38.00, 21.80, 152.69, 4.60, 7.50, 76
259822, 38.00, 21.70, 152.69, 4.80, 7.90, 75
259832, 38.00, 21.60, 152.69, 4.50, 8.50, 73
259842, 38.00, 21.50, 152.69, 4.30, 8.80, 74
259853, 38.00, 21.50, 152.69, 4.30, 8.30, 76
259863, 38.00, 21.50, 152.69, 4.60, 7.50, 78
259873, 38.00, 21.50, 152.69, 4.70, 6.30, 76
259883, 38.10, 21.40, 152.69, 4.60, 6.90, 75
259893, 38.00, 21.60, 152.69, 4.40, 6.70, 74
259903, 37.90, 21.80, 152.69, 4.40, 7.80, 74
259913, 37.90, 21.70, 152.69, 4.50, 7.20, 76
259923, 37.80, 22.00, 152.69, 4.40, 7.60, 77
259933, 37.80, 22.00, 152.69, 4.50, 6.60, 76
259943, 37.90, 22.10, 152.69, 4.30, 6.70, 76
259953, 37.90, 21.90, 152.69, 4.10, 7.60, 75
259963, 37.90, 22.00, 152.69, 4.30, 8.40, 75
259973, 37.90, 22.10, 152.69, 4.30, 9.30, 76
259984, 37.90, 22.20, 152.69, 4.70, 8.50, 77
259994, 38.00, 22.30, 152.69, 4.30, 7.60, 78
260004, 38.00, 22.10, 152.69, 4.20, 6.50, 78
260014, 38.10, 21.80, 152.69, 4.00, 6.90, 78
260024, 38.10, 21.90, 152.69, 4.10, 6.60, 80
260034, 38.20, 21.90, 152.69, 4.10, 6.30, 80
260044, 38.30, 21.70, 152.69, 4.40, 5.50, 79
260054, 38.40, 22.00, 152.69, 4.40, 6.70, 79
260064, 38.50, 21.90, 152.69, 4.50, 8.80, 78
260074, 38.60, 21.80, 152.69, 4.30, 8.90, 75
260084, 38.20, 21.90, 152.69, 4.50, 8.60, 73
260094, 37.30, 21.90, 152.69, 4.40, 6.80, 70
260104, 36.40, 22.30, 152.69, 4.50, 6.90, 69
260115, 35.80, 22.90, 152.69, 4.60, 8.50, 67
260125, 35.10, 23.20, 152.69, 4.50, 10.00, 66
260135, 34.40, 23.70, 152.69, 4.70, 9.50, 64
260145, 33.90, 23.70, 168.35, 4.40, 10.40, 62
260155, 32.90, 23.80, 152.69, 4.50, 8.60, 61
260165, 32.50, 24.00, 168.35, 3.90, 7.70, 60
260175, 32.10, 24.20, 168.35, 4.00, 5.90, 59
260185, 31.60, 24.60, 168.35, 4.10, 6.30, 58
260195, 31.20, 25.00, 168.35, 4.50, 7.90, 57
260205, 30.90, 25.30, 168.35, 4.50, 8.20, 58
260215, 30.90, 25.40, 168.35, 4.60, 8.10, 58
260225, 31.00, 25.40, 168.35, 4.50, 7.40, 58
260235, 31.20, 25.40, 168.35, 4.40, 7.30, 58
260246, 31.40, 25.70, 168.35, 4.30, 6.70, 60
260256, 31.60, 25.80, 168.35, 4.10, 6.20, 61
260266, 31.80, 25.80, 168.35, 4.10, 5.40, 62
260276, 32.00, 25.60, 168.35, 4.30, 5.50, 64
260286, 32.30, 25.30, 168.35, 4.40, 5.10, 66
260296, 32.60, 24.80, 168.35, 4.30, 6.20, 66
260306, 32.80, 24.60, 168.35, 4.00, 6.40, 67
260316, 33.10, 24.60, 168.35, 4.10, 7.40, 66
260326, 33.30, 24.90, 168.35, 4.10, 7.20, 65
260336, 33.60, 25.00, 168.35, 4.20, 7.30, 65
260346, 33.80, 25.10, 168.35, 4.30, 7.60, 65
260356, 34.00, 24.50, 168.35, 4.40, 8.30, 65
260366, 34.20, 24.20, 168.35, 4.70, 9.90, 66
260376, 34.40, 24.20, 168.35, 4.60, 8.90, 65
260387, 34.60, 24.40, 168.35, 4.60, 8.40, 65
260397, 34.70, 25.50, 168.35, 4.20, 7.40, 66
260407, 34.90, 24.50, 168.35, 4.30, 8.00, 66
260417, 35.10, 24.10, 152.69, 4.20, 6.80, 66
260427, 35.20, 23.50, 152.69, 4.20, 6.90, 67
260437, 35.40, 23.80, 168.35, 4.30, 8.10, 67
260447, 35.50, 23.40, 168.35, 4.50, 7.80, 66
260457, 35.50, 23.00, 168.35, 4.70, 9.40, 65
260467, 35.60, 23.10, 168.35, 4.60, 8.60, 65
260477, 35.60, 23.20, 168.35, 4.50, 7.90, 65
260487, 35.70, 23.00, 168.35, 4.50, 7.30, 65
260497, 35.80, 22.90, 168.35, 4.50, 6.40, 66
260507, 35.80, 22.80, 168.35, 4.50, 8.10, 65
260518, 35.90, 22.90, 168.35, 4.30, 9.30, 65
260528, 35.90, 22.70, 168.35, 4.10, 9.60, 65
260538, 36.00, 22.70, 168.35, 4.00, 8.60, 66
260548, 36.10, 22.70, 168.35, 4.00, 6.80, 66
260558, 36.20, 22.80, 168.35, 4.10, 6.30, 67
260568, 36.30, 22.80, 168.35, 4.00, 6.10, 68
260578, 36.40, 22.70, 168.35, 4.30, 7.30, 68
260588, 36.60, 22.70, 168.35, 4.20, 9.60, 66
260598, 36.70, 22.60, 168.35, 4.20, 9.80, 66
260608, 36.80, 22.70, 168.35, 3.80, 8.30, 66
260618, 36.90, 22.20, 168.35, 4.00, 8.40, 66
260628, 37.00, 22.10, 168.35, 4.00, 8.30, 69
260638, 37.10, 22.00, 168.35, 4.20, 8.40, 71
260649, 37.20, 21.90, 152.69, 3.90, 6.40, 69
260659, 37.30, 22.00, 168.35, 3.90, 6.80, 68
260669, 37.30, 22.00, 168.35, 3.80, 6.60, 69
260679, 37.40, 21.90, 152.69, 3.80, 6.90, 70
260689, 37.50, 21.90, 152.69, 3.90, 6.50, 70
260699, 37.60, 21.80, 152.69, 3.80, 6.70, 71
260709, 37.60, 21.80, 168.35, 3.80, 6.10, 70
260719, 37.70, 21.90, 152.69, 3.60, 6.40, 71
260729, 37.80, 22.10, 152.69, 4.00, 8.50, 73
260739, 37.80, 21.70, 152.69, 4.10, 8.10, 73
260749, 37.90, 21.80, 152.69, 4.20, 9.10, 75
260759, 38.00, 21.70, 152.69, 4.00, 7.10, 76
260769, 38.00, 21.70, 152.69, 3.90, 7.20, 77
260780, 38.10, 22.10, 152.69, 4.20, 6.10, 76
260790, 38.20, 22.50, 152.69, 4.10, 6.90, 75
260800, 38.30, 22.00, 152.69, 4.10, 7.10, 76
260810, 38.30, 21.90, 152.69, 3.90, 6.90, 77
260820, 38.40, 21.60, 152.69, 3.90, 6.30, 79
260830, 38.50, 21.50, 152.69, 3.70, 6.50, 79
260840, 38.60, 21.50, 152.69, 3.90, 7.60, 80
260850, 38.60, 21.20, 152.69, 4.00, 8.80, 79
260860, 38.70, 21.20, 152.69, 4.20, 8.30, 79
260870, 38.70, 21.40, 152.69, 4.00, 9.50, 80
260880, 38.70, 21.50, 152.69, 4.00, 8.10, 79
260890, 38.80, 21.70, 152.69, 3.90, 8.70, 79
260900, 38.80, 21.60, 139.00, 4.00, 6.20, 81
260911, 38.90, 21.50, 152.69, 4.10, 7.10, 81
260921, 39.00, 21.20, 139.00, 4.00, 6.80, 82
260931, 39.20, 21.20, 139.00, 4.00, 8.40, 83
260941, 39.30, 21.10, 152.69, 4.10, 8.00, 85
260951, 39.40, 21.00, 139.00, 4.00, 7.20, 85
260961, 39.60, 21.00, 139.00, 3.90, 5.80, 85
260971, 39.70, 20.90, 139.00, 3.80, 5.40, 87
260981, 39.80, 20.80, 139.00, 4.00, 6.20, 87
260991, 39.90, 20.70, 139.00, 4.00, 7.50, 87
261001, 40.00, 20.70, 139.00, 4.20, 9.60, 86
261011, 40.10, 20.80, 139.00, 4.10, 9.10, 86
261021, 40.10, 20.70, 139.00, 4.10, 9.20, 86
261031, 40.20, 20.80, 139.00, 3.90, 7.20, 85
261042, 40.20, 21.10, 139.00, 3.80, 7.00, 85
261052, 40.20, 21.20, 139.00, 3.80, 5.70, 86
261062, 40.30, 21.30, 139.00, 4.00, 6.10, 85
261072, 40.30, 21.30, 139.00, 3.90, 5.90, 85
261082, 40.40, 21.30, 139.00, 4.10, 6.50, 87
261092, 40.40, 21.40, 139.00, 4.10, 6.00, 87
261102, 40.40, 21.50, 139.00, 4.30, 7.00, 86
261112, 40.40, 21.20, 139.00, 4.50, 7.40, 86
261122, 40.40, 21.00, 139.00, 4.60, 7.80, 86
261132, 40.50, 21.00, 139.00, 4.60, 7.70, 87
261142, 40.50, 21.00, 139.00, 4.30, 6.80, 87
261152, 40.60, 20.80, 139.00, 4.30, 7.50, 85
261162, 40.60, 20.80, 139.00, 4.50, 7.10, 84
261173, 40.60, 20.70, 139.00, 4.40, 8.10, 84
261183, 40.70, 20.70, 139.00, 4.30, 7.60, 84
261193, 40.70, 20.80, 139.00, 4.40, 7.90, 82
261203, 40.60, 20.80, 139.00, 4.50, 8.30, 79
261213, 39.40, 21.30, 139.00, 4.60, 7.60, 77
261223, 38.50, 21.90, 139.00, 4.50, 7.90, 77
261233, 38.00, 22.50, 139.00, 4.70, 6.90, 76
261243, 37.70, 22.80, 139.00, 4.70, 8.40, 77
261253, 37.50, 22.70, 139.00, 4.80, 7.80, 76
261263, 37.40, 23.00, 139.00, 4.70, 9.10, 75
261273, 37.30, 23.10, 152.69, 4.70, 8.40, 75
261283, 37.10, 22.60, 152.69, 4.60, 7.70, 72
261293, 36.70, 22.90, 152.69, 4.40, 6.70, 71
261304, 36.10, 23.00, 152.69, 4.40, 6.20, 71
261314, 35.90, 23.20, 152.69, 4.20, 6.40, 70
261324, 35.70, 23.30, 152.69, 4.20, 6.00, 69
261334, 35.30, 23.40, 152.69, 4.40, 7.30, 69
261344, 35.00, 23.90, 152.69, 4.60, 8.60, 69
261354, 34.90, 24.10, 152.69, 4.80, 8.50, 68
261364, 34.40, 23.80, 152.69, 4.70, 8.10, 67
261374, 34.10, 23.90, 152.69, 4.60, 6.80, 67
261384, 34.10, 24.10, 152.69, 4.60, 9.40, 67
261394, 34.10, 24.30, 152.69, 4.70, 9.30, 66
261404, 33.80, 24.80, 152.69, 4.60, 10.10, 66
261414, 33.60, 24.60, 152.69, 4.80, 9.20, 66
261424, 33.50, 24.50, 152.69, 4.70, 8.50, 66
261435, 33.60, 24.60, 152.69, 5.10, 7.60, 66
261445, 33.60, 24.60, 168.35, 4.90, 6.80, 67
261455, 33.70, 24.70, 152.69, 4.70, 7.20, 67
261465, 33.80, 25.00, 152.69, 4.70, 9.10, 67
261475, 33.90, 25.00, 152.69, 4.30, 8.30, 68
261485, 34.00, 24.80, 152.69, 4.40, 8.10, 69
261495, 34.20, 25.00, 152.69, 4.40, 6.50, 70
261505, 34.40, 25.10, 152.69, 4.60, 6.80, 69
261515, 34.40, 24.50, 152.69, 4.90, 7.30, 69
261525, 34.50, 24.30, 152.69, 4.90, 7.10, 69
261535, 34.70, 24.20, 152.69, 5.10, 7.40, 68
261545, 34.70, 24.10, 152.69, 4.80, 6.60, 69
261555, 34.80, 23.90, 152.69, 4.70, 7.30, 69
261566, 34.90, 23.80, 152.69, 4.60, 7.40, 74
261576, 35.10, 23.80, 152.69, 4.60, 7.40, 75
261586, 35.30, 23.50, 152.69, 4.30, 6.60, 75
261596, 35.50, 23.30, 152.69, 4.20, 6.30, 74
261606, 35.70, 23.10, 152.69, 4.10, 7.00, 74
261616, 35.80, 23.00, 152.69, 4.50, 7.60, 73
261626, 35.90, 22.80, 152.69, 4.70, 7.60, 73
261636, 36.00, 22.70, 152.69, 4.70, 8.40, 74
261646, 36.20, 22.40, 152.69, 4.70, 7.90, 74
261656, 36.30, 22.30, 152.69, 4.60, 7.30, 75
261666, 36.40, 22.50, 152.69, 4.50, 6.10, 77
261676, 36.50, 22.60, 152.69, 4.50, 6.60, 77
261686, 36.60, 22.70, 152.69, 4.20, 7.30, 77
261697, 36.70, 22.50, 152.69, 4.20, 7.20, 77
261707, 36.80, 22.60, 152.69, 4.30, 7.10, 76
261717, 36.80, 22.80, 152.69, 4.40, 7.40, 76
261727, 36.80, 23.00, 152.69, 4.40, 7.60, 77
261737, 36.80, 23.10, 152.69, 4.50, 7.20, 76
261747, 36.80, 23.00, 152.69, 4.40, 7.00, 75
261757, 36.70, 22.70, 152.69, 4.50, 7.10, 76
261767, 36.70, 22.70, 152.69, 4.60, 7.90, 77
261777, 36.80, 22.70, 152.69, 4.50, 7.60, 76
261787, 36.90, 22.50, 139.00, 4.60, 7.30, 76
261797, 37.00, 22.60, 152.69, 4.70, 6.90, 76
261807, 37.20, 22.30, 152.69, 4.60, 7.30, 76
261817, 37.40, 22.10, 139.00, 4.50, 7.20, 75
261827, 37.50, 22.10, 152.69, 4.30, 8.00, 75
261838, 37.60, 21.90, 152.69, 4.60, 7.80, 75
261848, 37.60, 21.80, 152.69, 4.70, 8.60, 75
261858, 37.70, 21.50, 139.00, 4.90, 8.10, 75
261868, 37.80, 21.50, 152.69, 5.00, 8.00, 75
261878, 37.80, 21.20, 152.69, 5.00, 7.60, 73
261888, 37.50, 20.90, 152.69, 4.70, 7.40, 71
261898, 36.80, 21.10, 152.69, 4.80, 7.70, 69
261908, 35.90, 21.60, 152.69, 4.50, 6.80, 68
261918, 35.10, 21.80, 152.69, 4.80, 7.10, 67
261928, 34.50, 22.00, 152.69, 4.50, 6.40, 66
261938, 34.30, 22.20, 168.35, 4.90, 10.00, 65
261948, 33.70, 22.70, 152.69, 4.70, 10.20, 62
261958, 33.00, 23.80, 152.69, 5.30, 10.80, 61
261969, 32.80, 24.00, 168.35, 5.10, 7.90, 61
261979, 32.60, 23.70, 152.69, 5.10, 8.10, 61
261989, 32.50, 23.70, 152.69, 4.70, 7.50, 61
261999, 32.50, 24.10, 168.35, 4.80, 8.10, 61
262009, 32.40, 23.80, 168.35, 5.00, 7.00, 61
262019, 32.50, 23.60, 168.35, 5.00, 7.00, 61
262029, 32.60, 23.50, 152.69, 4.70, 6.60, 60
262039, 32.70, 23.30, 168.35, 4.70, 6.90, 59
262049, 32.70, 23.60, 168.35, 4.70, 6.90, 58
262059, 32.60, 23.80, 168.35, 5.00, 9.40, 56
262069, 32.10, 24.10, 168.35, 4.80, 10.30, 55
262079, 31.50, 23.80, 168.35, 5.10, 11.10, 54
262089, 30.90, 24.00, 168.35, 5.10, 8.80, 53
262100, 30.50, 24.40, 168.35, 5.20, 8.50, 51
262110, 29.80, 24.70, 168.35, 5.10, 9.50, 50
262120, 29.10, 25.80, 186.37, 5.10, 10.30, 48
262130, 28.50, 26.40, 168.35, 5.00, 9.20, 47
262140, 28.30, 26.20, 186.37, 4.90, 8.70, 48
262150, 28.30, 26.10, 168.35, 4.60, 8.10, 48
262160, 28.50, 26.00, 186.37, 4.60, 8.60, 49
262170, 28.60, 25.80, 186.37, 4.50, 7.30, 49
262180, 28.80, 25.80, 168.35, 4.50, 7.70, 49
262190, 29.00, 26.20, 186.37, 4.80, 7.50, 49
262200, 29.10, 26.00, 186.37, 4.90, 8.00, 48
262210, 29.20, 26.10, 186.37, 4.80, 8.20, 49
262220, 29.30, 26.00, 186.37, 4.80, 8.10, 49
262231, 29.50, 25.70, 186.37, 4.60, 7.50, 48
262241, 29.60, 26.00, 186.37, 4.40, 6.60, 47
262251, 29.50, 25.30, 186.37, 4.50, 7.90, 46
262261, 29.40, 26.40, 186.37, 4.60, 9.50, 46
262271, 29.40, 26.00, 186.37, 4.70, 10.40, 46
262281, 29.40, 25.70, 186.37, 4.40, 8.80, 47
262291, 29.50, 25.80, 186.37, 4.60, 7.30, 48
262301, 29.60, 25.80, 186.37, 4.50, 7.20, 48
262311, 29.80, 25.90, 186.37, 4.70, 7.10, 47
262321, 30.00, 26.50, 168.35, 4.50, 8.10, 47
262331, 30.10, 26.70, 186.37, 4.30, 7.40, 47
262341, 30.30, 26.00, 168.35, 4.30, 6.70, 46
